;Unnamed: 0;Brand;Model;YearMonth;cleaned_Price;Kilometer;Gear_Type;Fuel_Type;Consumption;CO2_g_km;Power_PS;Price_per_km;Fuel_Cost_per_100km;Annual_Fuel_Cost;CO2_per_year;CO2_Emission_Category;Marketplace;log_cleaned_price;log_price_per_km;log_CO2_Emission;log_CO2_per_year;car_age
3717;3717;Dacia;Duster;2023-09-01;21940.0;21202.0;Schaltgetriebe;Benzin;6.8;154.0;150.0;1.03;12.036;2227.56;2850.15;True;Autoscout24.de;9.99611231164195;0.708035793053696;5.043425116919247;7.9554777006468544;1.336986301369863
3718;3718;Mercedes-Benz;GLC 220;2020-03-01;31980.0;83612.0;Automatik;Diesel;5.2;137.0;194.0;0.38;8.58;1587.94;2535.52;True;Autoscout24.de;10.372897255442528;0.3220834991691133;4.927253685157205;7.8385483418564;4.841095890410959
3719;3719;Audi;RS Q3;2023-08-01;60780.0;15677.0;Automatik;Benzin;9.6;218.0;400.0;3.88;16.992;3144.79;4034.63;True;Autoscout24.de;11.01503251911596;1.5851452198650555;5.389071729816501;8.302917702345427;1.4219178082191781
3720;3720;Honda;CR-V;;;;Keine Information;Keine Information;5.658731277475963;;;;;;;True;Autoscout24.de;;;;;
3721;3721;Seat;Leon;2021-09-01;22450.0;60350.0;Automatik;Benzin;5.233262394379099;;150.0;0.37;;;;True;Autoscout24.de;10.019090435608216;0.3148107398400335;;;3.336986301369863
3722;3722;Mercedes-Benz;C 300;2020-03-01;19950.0;175936.0;Automatik;Diesel;4.8;127.0;245.0;0.11;7.919999999999999;1465.79;2350.45;True;Autoscout24.de;9.901034546375062;0.1043600153242427;4.852030263919617;7.762787438135439;4.841095890410959
3723;3723;Audi;RS4;2021-04-01;64970.0;43000.0;Automatik;Benzin;8.8;201.0;450.0;1.51;15.576000000000002;2882.72;3720.0;True;Autoscout24.de;11.08169629547538;0.9202827531436926;5.308267697401205;8.221747728346623;3.756164383561644
3724;3724;Dodge;Charger;2020-10-01;37989.0;54001.0;Automatik;Benzin;10.224819444444444;;492.0;0.7;;;;True;Autoscout24.de;10.54507824618167;0.5306282510621704;;;4.254794520547946
3725;3725;Volkswagen;Passat Alltrack;2022-06-01;27300.0;59900.0;Automatik;Diesel;6.0;156.0;200.0;0.46;9.9;1832.24;2887.16;True;Autoscout24.de;10.214678610538815;0.3784364357202451;5.056245805348308;7.968374900140152;2.589041095890411
3726;3726;CUPRA;Leon;;;;Keine Information;Keine Information;5.128350221379148;;;;;;;True;Autoscout24.de;;;;;
3727;3727;Mazda;6;2020-08-01;21999.0;94000.0;Automatik;Diesel;5.1;133.0;184.0;0.23;8.415;1557.4;2461.49;True;Autoscout24.de;9.998797732340453;0.2070141693843261;4.897839799950911;7.808928312124292;4.421917808219178
3728;3728;Mazda;CX-5;2021-06-01;24800.0;35670.0;Schaltgetriebe;Benzin;6.8;154.0;165.0;0.7;12.036;2227.56;2850.15;True;Autoscout24.de;10.118639253920785;0.5306282510621704;5.043425116919247;7.9554777006468544;3.589041095890411
3729;3729;Hyundai;TUCSON;2022-03-01;24990.0;14704.0;Schaltgetriebe;Benzin;6.8;154.0;150.0;1.7;12.036;2227.56;2850.15;True;Autoscout24.de;10.126271039034782;0.9932517730102832;5.043425116919247;7.9554777006468544;2.841095890410959
3730;3730;BMW;X4;2020-06-01;33740.0;110000.0;Automatik;Diesel;5.0534155439481045;;190.0;0.31;;;;True;Autoscout24.de;10.426468994072131;0.2700271372130601;;;4.589041095890411
3731;3731;SsangYong;Korando;2020-02-01;17880.0;46222.0;Schaltgetriebe;Benzin;6.684838881967756;;222.0;0.39;;;;True;Autoscout24.de;9.791493975575204;0.3293037471426004;;;4.920547945205479
3732;3732;Ford;Kuga;2021-07-01;19620.0;79139.0;Automatik;Diesel;4.754699850996707;;150.0;0.25;;;;True;Autoscout24.de;9.884355700220102;0.2231435513142097;;;3.506849315068493
3733;3733;Mazda;CX-5;2021-06-01;24800.0;35670.0;Schaltgetriebe;Benzin;6.8;154.0;165.0;0.7;12.036;2227.56;2850.15;True;Autoscout24.de;10.118639253920785;0.5306282510621704;5.043425116919247;7.9554777006468544;3.589041095890411
3734;3734;Hyundai;TUCSON;2022-03-01;24990.0;14704.0;Schaltgetriebe;Benzin;6.8;154.0;150.0;1.7;12.036;2227.56;2850.15;True;Autoscout24.de;10.126271039034782;0.9932517730102832;5.043425116919247;7.9554777006468544;2.841095890410959
3735;3735;BMW;X4;2020-06-01;33740.0;110000.0;Automatik;Diesel;5.0534155439481045;;190.0;0.31;;;;True;Autoscout24.de;10.426468994072131;0.2700271372130601;;;4.589041095890411
3736;3736;SsangYong;Korando;2020-02-01;17880.0;46222.0;Schaltgetriebe;Benzin;6.684838881967756;;222.0;0.39;;;;True;Autoscout24.de;9.791493975575204;0.3293037471426004;;;4.920547945205479
3737;3737;Volkswagen;Passat Variant;2021-12-01;21980.0;122929.0;Automatik;Diesel;5.0;131.0;150.0;0.18;8.25;1526.87;2424.48;True;Autoscout24.de;9.997933722828073;0.1655144384775733;4.882801922586371;7.793784721928744;3.0876712328767124
3738;3738;Audi;e-tron;;;;Keine Information;Keine Information;5.650064478052754;;;;;;;True;Autoscout24.de;;;;;
3739;3739;Nissan;Qashqai;2020-12-01;20710.0;26300.0;Automatik;Benzin;6.101588233667431;;158.0;0.79;;;;True;Autoscout24.de;9.938420239076152;0.5822156198526637;;;4.087671232876712
3740;3740;Volkswagen;Touareg;2021-09-01;54890.0;47800.0;Automatik;Diesel;7.0;184.0;286.0;1.15;11.55;2137.61;3405.37;True;Autoscout24.de;10.913104679632676;0.7654678421395714;5.220355825078324;8.133402487148814;3.336986301369863
3741;3741;Mercedes-Benz;Vito;2020-12-01;39480.0;74521.0;Automatik;Diesel;5.8;154.0;190.0;0.53;9.57;1771.16;2850.15;True;Autoscout24.de;10.583574822507286;0.4252677354043441;5.043425116919247;7.9554777006468544;4.087671232876712
3742;3742;Mazda;CX-60;2022-10-01;35850.0;21963.0;Automatik;Benzin;6.2895797651793846;;192.0;1.63;;;;True;Autoscout24.de;10.487126739641525;0.9669838461896731;;;2.254794520547945
3743;3743;Seat;Ibiza;2022-07-01;16880.0;33900.0;Schaltgetriebe;Benzin;6.085396319038137;;110.0;0.5;;;;True;Autoscout24.de;9.733944008101387;0.4054651081081644;;;2.506849315068493
3744;3744;Jaguar;XE;2021-08-01;29990.0;40500.0;Automatik;Diesel;5.1;122.0;204.0;0.74;8.415;1557.4;2257.91;True;Autoscout24.de;10.30865261563529;0.5538851132264376;4.812184355372417;7.722637675036894;3.421917808219178
3745;3745;Opel;Corsa;2023-01-01;15950.0;15600.0;Schaltgetriebe;Benzin;6.070603680064007;;101.0;1.02;;;;True;Autoscout24.de;9.677276802172448;0.7030975114131134;;;2.0027397260273974
3746;3746;BMW;118;2021-05-01;14550.0;148572.0;Schaltgetriebe;Benzin;5.9;135.0;136.0;0.1;10.443;1932.73;2498.51;True;Autoscout24.de;9.585414998760278;0.0953101798043248;4.912654885736052;7.823849991645782;3.673972602739726
3747;3747;Volvo;XC60;2021-12-01;37800.0;39990.0;Automatik;Diesel;6.5;169.0;197.0;0.95;10.725;1984.92;3127.76;True;Autoscout24.de;10.540090836284206;0.6678293725756554;5.135798437050262;8.04839203890548;3.0876712328767124
3748;3748;Mercedes-Benz;C 300;2020-12-01;37850.0;59970.0;Automatik;Diesel;5.8;153.0;245.0;0.63;9.57;1771.16;2831.64;True;Autoscout24.de;10.54141267859585;0.4885800148186709;5.0369526024136295;7.948964417982576;4.087671232876712
3749;3749;Kia;Sportage;2022-08-01;20770.0;76563.0;Schaltgetriebe;Benzin;6.056253513200402;;150.0;0.27;;;;True;Autoscout24.de;9.941313062076109;0.2390169004704999;;;2.421917808219178
3750;3750;Opel;Corsa;2021-04-01;13900.0;77547.0;Automatik;Benzin;5.942704189570066;;101.0;0.18;;;;True;Autoscout24.de;9.539716058977092;0.1655144384775733;;;3.756164383561644
3751;3751;Ford;Ranger;2020-09-01;23900.0;125000.0;Automatik;Diesel;7.6;243.0;212.0;0.19;12.54;2320.83;4497.31;True;Autoscout24.de;10.081675578048475;0.173953307123438;5.497168225293202;8.411457049664207;4.336986301369863
3752;3752;Skoda;Octavia;2021-04-01;23440.0;62541.0;Automatik;Diesel;4.6;6.0;150.0;0.37;7.589999999999999;1404.72;111.04;True;Autoscout24.de;10.062241904896988;0.3148107398400335;1.9459101490553128;4.718855950391908;3.756164383561644
3753;3753;Volkswagen;Tiguan;2022-11-01;24450.0;50200.0;Schaltgetriebe;Benzin;6.4;146.0;150.0;0.49;11.328;2096.52;2702.09;True;Autoscout24.de;10.104426393862145;0.3987761199573678;4.990432586778736;7.90215084205954;2.16986301369863
3754;3754;Volkswagen;Tiguan;2020-09-01;25690.0;78464.0;Automatik;Diesel;4.897606722202434;;150.0;0.33;;;;True;Autoscout24.de;10.15389601499835;0.2851789422336624;;;4.336986301369863
3755;3755;BMW;118;2022-05-01;22990.0;44200.0;Automatik;Benzin;5.3;;136.0;0.52;9.381;1736.18;;True;Autoscout24.de;10.042858113983936;0.418710334858185;;;2.673972602739726
3756;3756;Subaru;Forester;2021-08-01;22490.0;107770.0;Automatik;Benzin;7.904531991338554;185.0;150.0;0.21;;;3423.88;True;Autoscout24.de;10.020870508171171;0.1906203596086497;5.225746673713202;8.138821713586182;3.421917808219178
3757;3757;Kia;XCeed;;;;Keine Information;Keine Information;5.710564598297692;;;;;;;True;Autoscout24.de;;;;;
3758;3758;Mercedes-Benz;GLC 300;;;;Keine Information;Keine Information;5.658056101680151;;;;;;;True;Autoscout24.de;;;;;
3759;3759;Seat;Arona;2021-07-01;12220.0;93485.0;Schaltgetriebe;Benzin;5.3;119.0;110.0;0.13;9.381;1736.18;2202.39;True;Autoscout24.de;9.410911062438;0.1222176327242492;4.787491742782046;7.697752362455074;3.506849315068493
3760;3760;Jeep;Grand Cherokee;2020-10-01;67913.0;101687.0;Automatik;Benzin;10.202875;;710.0;0.67;;;;True;Autoscout24.de;11.125997477860476;0.5128236264286639;;;4.254794520547946
3761;3761;Skoda;Fabia;2024-10-01;14990.0;3863.0;Schaltgetriebe;Benzin;5.992290064783368;;80.0;3.88;;;;True;Autoscout24.de;9.615205300012317;1.5851452198650555;;;0.25205479452054796
3762;3762;Opel;Grandland X;;;;Automatik;Keine Information;5.69062586616614;;;;;;;True;Autoscout24.de;;;;;
3763;3763;CUPRA;Formentor;2022-07-01;29989.0;54750.0;Automatik;Benzin;7.6;173.0;245.0;0.55;13.452;2489.62;3201.79;True;Autoscout24.de;10.308619271743057;0.4382549309311553;5.159055299214529;8.07177758392559;2.506849315068493
3764;3764;Skoda;Kodiaq;2020-12-01;36380.0;96533.0;Automatik;Diesel;7.9;2.0;239.0;0.38;13.035;2412.45;37.01;True;Autoscout24.de;10.5018019393249;0.3220834991691133;1.0986122886681098;3.637849283001157;4.087671232876712
3765;3765;BMW;320;2020-01-01;25989.0;98450.0;Automatik;Diesel;4.9;;190.0;0.26;8.085;1496.33;;True;Autoscout24.de;10.165467127635536;0.2311117209633866;;;5.005479452054795
3766;3766;Volvo;XC60;2020-06-01;27980.0;84417.0;Automatik;Diesel;4.9;156.0;190.0;0.33;8.085;1496.33;2887.16;True;Autoscout24.de;10.239280987394974;0.2851789422336624;5.056245805348308;7.968374900140152;4.589041095890411
3767;3767;Dacia;Duster;2020-01-01;15990.0;33100.0;Schaltgetriebe;Benzin;4.89976847577162;;131.0;0.48;;;;True;Autoscout24.de;9.679781342959442;0.3920420877760237;;;5.005479452054795
3768;3768;Audi;Q3;2020-12-01;25980.0;80600.0;Automatik;Diesel;5.4;141.0;150.0;0.32;8.91;1649.01;2609.55;True;Autoscout24.de;10.16512078063086;0.2776317365982795;4.955827057601261;7.867316206086068;4.087671232876712
3769;3769;Mercedes-Benz;CLA 180;2020-07-01;23832.0;33975.0;Schaltgetriebe;Benzin;6.1;138.0;136.0;0.7;10.797;1998.25;2554.03;True;Autoscout24.de;10.0788264539022;0.5306282510621704;4.934473933130692;7.845819244251847;4.506849315068493
3770;3770;Volkswagen;Passat;2020-09-01;18989.0;98450.0;Schaltgetriebe;Diesel;4.9;128.0;150.0;0.19;8.085;1496.33;2368.95;True;Autoscout24.de;9.85166780380633;0.173953307123438;4.859812404361672;7.770624136860217;4.336986301369863
3771;3771;DS Automobiles;DS 3;2021-03-01;18989.0;22851.0;Automatik;Benzin;6.1;138.0;131.0;0.83;10.797;1998.25;2554.03;True;Autoscout24.de;9.85166780380633;0.6043159668533294;4.934473933130692;7.845819244251847;3.841095890410959
3772;3772;Ford;Focus;2020-08-01;19890.0;45774.0;Automatik;Benzin;6.7;152.0;151.0;0.43;11.859;2194.8;2813.13;True;Autoscout24.de;9.89802264710506;0.3576744442718159;5.030437921392435;7.94240843419077;4.421917808219178
3773;3773;Volkswagen;T-Roc;2021-06-01;22912.0;29694.0;Schaltgetriebe;Benzin;6.7;152.0;150.0;0.77;11.859;2194.8;2813.13;True;Autoscout24.de;10.039459714059342;0.5709795465857378;5.030437921392435;7.94240843419077;3.589041095890411
3774;3774;Audi;A6;;;;Keine Information;Keine Information;5.650064478052754;;;;;;;True;Autoscout24.de;;;;;
3775;3775;Opel;Corsa-e;;;;Keine Information;Keine Information;5.699789264858949;;;;;;;True;Autoscout24.de;;;;;
3776;3776;Hyundai;TUCSON;;;;Keine Information;Keine Information;5.618478899260865;;;;;;;True;Autoscout24.de;;;;;
3777;3777;Audi;RS6;2025-01-01;274980.0;5760.0;Automatik;Benzin;12.6;287.0;801.0;47.74;22.302;4127.53;5311.64;False;Autoscout24.de;12.524457283352731;3.886500048197061;5.662960480135946;8.577844165826615;0.0
3778;3778;Volkswagen;T-Cross;2021-11-01;22950.0;27274.0;Automatik;Benzin;5.9;134.0;150.0;0.84;10.443;1932.73;2480.0;True;Autoscout24.de;10.041116787524166;0.6097655716208943;4.90527477843843;7.816416983691801;3.16986301369863
3779;3779;Hyundai;i30;2021-11-01;31990.0;26633.0;Automatik;Benzin;8.4;191.0;280.0;1.2;14.868;2751.69;3534.92;True;Autoscout24.de;10.373209892223665;0.7884573603642702;5.2574953720277815;8.17072879906721;3.16986301369863
3780;3780;Volkswagen;Caddy;2020-02-01;23720.0;99561.0;Automatik;Benzin;6.2;142.0;131.0;0.24;10.974;2031.01;2628.06;True;Autoscout24.de;10.074116010739036;0.2151113796169455;4.962844630259907;7.874381646835373;4.920547945205479
3781;3781;Skoda;Kamiq;2022-09-01;17981.0;24289.0;Schaltgetriebe;Benzin;6.4;146.0;110.0;0.74;11.328;2096.52;2702.09;True;Autoscout24.de;9.797126536544718;0.5538851132264376;4.990432586778736;7.90215084205954;2.336986301369863
3782;3782;Kia;Ceed / cee'd;2020-11-01;15999.0;93000.0;Automatik;Diesel;4.2;109.0;136.0;0.17;6.93;1282.57;2017.31;True;Autoscout24.de;9.680344001221918;0.1570037488096647;4.700480365792417;7.610015806558616;4.16986301369863
3783;3783;Skoda;Kamiq;2021-12-01;17490.0;72237.0;Automatik;Benzin;5.9;133.0;110.0;0.24;10.443;1932.73;2461.49;True;Autoscout24.de;9.769441741907062;0.2151113796169455;4.897839799950911;7.808928312124292;3.0876712328767124
3784;3784;Mercedes-Benz;V 250;2021-04-01;52950.0;38500.0;Automatik;Diesel;6.2;0.0;190.0;1.38;10.23;1893.31;0.0;True;Autoscout24.de;10.877122236592484;0.8671004876833833;0.0;0.0;3.756164383561644
3785;3785;Mercedes-Benz;C 300;;;;Keine Information;Keine Information;5.658056101680151;;;;;;;True;Autoscout24.de;;;;;
3786;3786;Renault;Clio;2020-04-01;11990.0;25593.0;Schaltgetriebe;Benzin;5.3263063285252095;138.0;76.0;0.47;;;2554.03;True;Autoscout24.de;9.391911647379434;0.3852624007906449;4.934473933130692;7.845819244251847;4.756164383561644
3787;3787;Audi;Q3;2022-02-01;23930.0;132364.0;Schaltgetriebe;Diesel;5.1;134.0;150.0;0.18;8.415;1557.4;2480.0;True;Autoscout24.de;10.08292996857924;0.1655144384775733;4.90527477843843;7.816416983691801;2.9178082191780823
3788;3788;Mercedes-Benz;A 180;2020-02-01;23870.0;19000.0;Automatik;Benzin;6.1;138.0;136.0;1.26;10.797;1998.25;2554.03;True;Autoscout24.de;10.080419612045644;0.8153648132841945;4.934473933130692;7.845819244251847;4.920547945205479
3789;3789;Audi;Q3;2022-02-01;23930.0;132364.0;Schaltgetriebe;Diesel;5.1;134.0;150.0;0.18;8.415;1557.4;2480.0;True;Autoscout24.de;10.08292996857924;0.1655144384775733;4.90527477843843;7.816416983691801;2.9178082191780823
3790;3790;Opel;Corsa;2023-10-01;15788.0;20115.0;Schaltgetriebe;Benzin;5.1;116.0;101.0;0.78;9.027;1670.67;2146.86;True;Autoscout24.de;9.667068774021889;0.5766133643039938;4.762173934797756;7.672227276595896;1.2547945205479452
3791;3791;Audi;RS Q3;2023-10-01;63970.0;2962.0;Automatik;Benzin;9.6;218.0;400.0;21.6;16.992;3144.79;4034.63;True;Autoscout24.de;11.066185134649654;3.1179499062782403;5.389071729816501;8.302917702345427;1.2547945205479452
3792;3792;Volkswagen;Arteon;2020-06-01;26480.0;68000.0;Automatik;Benzin;6.2;141.0;190.0;0.39;10.974;2031.01;2609.55;True;Autoscout24.de;10.184182773688342;0.3293037471426004;4.955827057601261;7.867316206086068;4.589041095890411
3793;3793;Mercedes-Benz;E 220;2020-12-01;32740.0;102943.0;Automatik;Diesel;5.8;174.0;194.0;0.32;9.57;1771.16;3220.3;True;Autoscout24.de;10.396383394136135;0.2776317365982795;5.1647859739235145;8.07754028377083;4.087671232876712
3794;3794;Audi;A3;2021-03-01;23980.0;48680.0;Automatik;Diesel;3.9;102.0;150.0;0.49;6.435;1190.95;1887.76;True;Autoscout24.de;10.085017129129874;0.3987761199573678;4.634728988229636;7.543675808079882;3.841095890410959
3795;3795;Peugeot;3008;;;;Keine Information;Keine Information;5.6278930499627355;;;;;;;True;Autoscout24.de;;;;;
3796;3796;Seat;Arona;2022-03-01;18490.0;26100.0;Schaltgetriebe;Benzin;5.0;114.0;110.0;0.71;8.85;1637.91;2109.85;True;Autoscout24.de;9.825039406206988;0.5364933705145685;4.74493212836325;7.654845988952309;2.841095890410959
3797;3797;Opel;Insignia;2021-07-01;23990.0;20000.0;Automatik;Benzin;7.9;179.0;170.0;1.2;13.983;2587.9;3312.83;True;Autoscout24.de;10.085434039;0.7884573603642702;5.19295685089021;8.105859899145097;3.506849315068493
3798;3798;Mercedes-Benz;B 250;;;;Keine Information;Keine Information;5.658056101680151;;;;;;;True;Autoscout24.de;;;;;
3799;3799;Peugeot;2008;2020-11-01;16750.0;54168.0;Schaltgetriebe;Diesel;3.6;119.0;102.0;0.31;5.94;1099.34;2202.39;True;Autoscout24.de;9.726213236963687;0.2700271372130601;4.787491742782046;7.697752362455074;4.16986301369863
3800;3800;Volkswagen;Caddy;2020-08-01;28490.0;44040.0;Automatik;Diesel;6.9;180.0;150.0;0.65;11.385;2107.07;3331.34;True;Autoscout24.de;10.257343526911065;0.5007752879124893;5.198497031265826;8.11143003889725;4.421917808219178
3801;3801;Opel;Insignia;2021-10-01;19950.0;69900.0;Schaltgetriebe;Diesel;5.521075010827323;;174.0;0.29;;;;True;Autoscout24.de;9.901034546375062;0.2546422183735807;;;3.254794520547945
3802;3802;Audi;A4;2022-11-01;24970.0;78222.0;Automatik;Diesel;5.08294118095818;;136.0;0.32;;;;True;Autoscout24.de;10.125470430529584;0.2776317365982795;;;2.16986301369863
3803;3803;Hyundai;i10;2021-06-01;11500.0;32616.0;Schaltgetriebe;Benzin;5.880003013397991;;67.0;0.35;;;;True;Autoscout24.de;9.35018926709258;0.3001045924503381;;;3.589041095890411
3804;3804;Hyundai;KONA;;;;Keine Information;Keine Information;5.610256677038643;;;;;;;True;Autoscout24.de;;;;;
3805;3805;Volkswagen;Tiguan;2020-07-01;32449.0;64750.0;Automatik;Diesel;4.8;;150.0;0.5;7.919999999999999;1465.79;;True;Autoscout24.de;10.387455722132236;0.4054651081081644;;;4.506849315068493
3806;3806;Mercedes-Benz;GLC 300;;;;Keine Information;Keine Information;5.658056101680151;;;;;;;True;Autoscout24.de;;;;;
3807;3807;Seat;Ibiza;2020-03-01;10500.0;66139.0;Schaltgetriebe;Benzin;3.8;106.0;90.0;0.16;6.726;1244.81;1961.79;True;Autoscout24.de;9.259225769705994;0.1484200051182733;4.672828834461906;7.582122209440186;4.841095890410959
3808;3808;Hyundai;i10;2021-06-01;11500.0;32616.0;Schaltgetriebe;Benzin;5.880003013397991;;67.0;0.35;;;;True;Autoscout24.de;9.35018926709258;0.3001045924503381;;;3.589041095890411
3809;3809;Hyundai;KONA;;;;Keine Information;Keine Information;5.610256677038643;;;;;;;True;Autoscout24.de;;;;;
3810;3810;Volkswagen;Tiguan;2020-07-01;32449.0;64750.0;Automatik;Diesel;4.8;;150.0;0.5;7.919999999999999;1465.79;;True;Autoscout24.de;10.387455722132236;0.4054651081081644;;;4.506849315068493
3811;3811;Mercedes-Benz;GLC 300;;;;Keine Information;Keine Information;5.658056101680151;;;;;;;True;Autoscout24.de;;;;;
3812;3812;BMW;540;2021-07-01;51760.0;37000.0;Automatik;Diesel;6.5422984200782315;;340.0;1.4;;;;True;Autoscout24.de;10.854392248926333;0.8754687373538999;;;3.506849315068493
3813;3813;Mercedes-Benz;C 300;2020-01-01;37600.0;67999.0;Automatik;Diesel;4.9;129.0;245.0;0.55;8.085;1496.33;2387.46;True;Autoscout24.de;10.534785924769006;0.4382549309311553;4.867534450455582;7.778404085777497;5.005479452054795
3814;3814;Volkswagen;T-Cross;2021-07-01;17690.0;37161.0;Schaltgetriebe;Benzin;6.2024821570708335;;110.0;0.48;;;;True;Autoscout24.de;9.780811314668616;0.3920420877760237;;;3.506849315068493
3815;3815;Fiat;500C;;;;Keine Information;;5.460492296699342;;;;;;;True;Autoscout24.de;;;;;
3816;3816;Volkswagen;Tiguan;2021-01-01;33333.0;56350.0;Automatik;Diesel;5.3230446645943;;200.0;0.59;;;;True;Autoscout24.de;10.414333176102122;0.4637340162321401;;;4.002739726027397
3817;3817;CUPRA;Ateca;2020-09-01;27490.0;41000.0;Automatik;Benzin;8.6;9.0;300.0;0.67;15.222;2817.2;166.57;True;Autoscout24.de;10.221613957361985;0.5128236264286639;2.302585092994046;5.121401174412632;4.336986301369863
3818;3818;Honda;Civic;2021-04-01;18495.0;47307.0;Schaltgetriebe;Benzin;6.1;137.0;126.0;0.39;10.797;1998.25;2535.52;True;Autoscout24.de;9.825309771472105;0.3293037471426004;4.927253685157205;7.8385483418564;3.756164383561644
3819;3819;Skoda;Kamiq;2021-01-01;22490.0;35386.0;Automatik;Benzin;5.879291013409337;;150.0;0.64;;;;True;Autoscout24.de;10.020870508171171;0.494696241836107;;;4.002739726027397
3820;3820;Kia;XCeed;2021-12-01;15980.0;65359.0;Schaltgetriebe;Benzin;4.384322290474438;0.0;160.0;0.24;;;0.0;True;Autoscout24.de;9.679155795585109;0.2151113796169455;0.0;0.0;3.0876712328767124
3821;3821;Audi;A6;2021-05-01;23995.0;150000.0;Automatik;Diesel;4.6;122.0;204.0;0.16;7.589999999999999;1404.72;2257.91;True;Autoscout24.de;10.085642428772983;0.1484200051182733;4.812184355372417;7.722637675036894;3.673972602739726
3822;3822;Audi;Q3;2024-07-01;37840.0;27450.0;Automatik;Benzin;7.0;159.0;150.0;1.38;12.39;2293.07;2942.69;True;Autoscout24.de;10.541148449877936;0.8671004876833833;5.075173815233827;7.987419175391404;0.5041095890410959
3823;3823;Audi;e-tron GT;;;;Keine Information;Keine Information;5.650064478052754;;;;;;;True;Autoscout24.de;;;;;
3824;3824;Mercedes-Benz;CLA 250;;;;Keine Information;Keine Information;5.658056101680151;;;;;;;True;Autoscout24.de;;;;;
